latitude , longitude,address,name 
19.1725542,72.942537,"Alhad 185-R, P.K. Road, Opposite Sports Complex, Mulund (W)",Aditi Hospital Accident Fracture and Surgical Clinic
19.186169,72.9469977,"101 / 102, Manisha Heights,Balrajeshwar Road,",Anmmol Orthovision
19.0959087,72.8553466,"J Nehru Road, Mulund (W)",Aparna Hospital
19.1725542,72.942537,Mulund Mumbai,Apex Kidney Care (Dialysisnetworks)
19.1791186,72.9498535,"1St Floor, Ambe Maiya Apartments",Arogya Health Care
19.1758053,72.9476017,1St Floor Jalaram Ashish Devidayal Road Mulund W Mumbai-,Ashirwad Critical Care Unit
19.1725542,72.942537,"P. K. Road, (Annexe), Lalan Building, 1St Floor Mulund (W), Mumbai",Ashwini Hospital and I. C. C. U.
19.1565109,72.9637728,"117-O, Hallmark, Vasant Oscar, Opp- Greenworld, Near Nirmal Life Style, Mulund",Cancer Care
19.1745575,72.9526923,Navinjyot Bldg Rrt Road Mulund - West Mumbai,Chetna Critical Care Unit
19.1761159,72.9517295,"10,Lavkush, M.G.Road, Near Panch Rasta, Mulund (W), Mumbai",Daxini Heart Centre
19.1725542,72.942537,Mulund Mumbai--,Devkunj Charitablr Trust Matushri Mankbai Nagji Sa
19.1725542,72.942537,"9, Laukush, M G Road, Panchrasta, Mulund (West)",Dr Shettys E N T Hospital
19.1725542,72.942537,"Gala Manor, 1St Flr Near Dhanvantari Hosiptal Above Silver Hardware N.S.Rd Mulund(W) Mumbai",Dr. Khona E N T Hospital
19.1758053,72.9476017,"Jalaram Ashish, Ist Floor Devidayal Road Mulund(W)",Dr. Mukhis Raj Hospital
19.2375183,72.8548501,"Omkarlal Building, Opposite Rly Station, S V P Road, Mulund (West),",Dr. R.J. Ganatra's Nursing Home
19.1725542,72.942537,"A/203, Heritage Holy, J.N.Road, Ambika Nagar, Next To Apna Bazar,Mulund (West),",Dr. Simandhars Eye Care Centre
19.1822352,72.9468948,"A-10,Apurva Apt.,Govardhan Nagar,L.B.S.Marg,Mulund(W)",Dr.Redkar's Maternity and Nursing Home
19.1734608,72.9535574,"1St Floor, Shri Siddhi Plaza, Above Hast Kala Showroom, R.R.T. Road, Mulund",Drishti Eye Care Centre
19.1674543,72.9512289,"1St Floor, Heritage Holy J N Road Mulund - West Mumbai",Holy Trinity Hospital
19.1725542,72.942537,"M.G. Road, Opposite Dena Bank, Mulund (W), Mumbai,",Indira Nursing Home
19.1753538,72.9528652,Gor Apartments Mahatma Gandhi Road Mulund (W),Jas-Raj Hospital
19.1822352,72.9468948,"A-10, Apurva Apts. Govardhan Nagar, Lbs Marg, Mulund (W), Mumbai",Joshi Surgical Hospital
19.1672624,72.9506072,"Sheetal Chayya Premises Co-Op Society, Jawaharlal Nehru Road, Mulund West",Lakshmi Nursing Home
19.1565109,72.9637728,"Laxmi Niwas, N.S. Road, Near Syndicate Bank, Mulund, Mumbai,",Lav-Kush Nursing Home
19.1725542,72.942537,"12/13/14, 1St Floor, Manisha Heights, Balrajeshwar Road, Near Vaishali Nagar Bus Stop, Mulund(W)",Mahavir Orthopaedic and General Hospital - Mulund (W)
19.1725542,72.942537,"Raj-Sneha, Opposite Rationing Office, Tambe Nagar, S N Road, Mulund (W)",Mehera Ambe Nursing Home
19.1753134,72.9532236,"Dt Gor`S Apt, 1St Floor, M G Rd, Mukund West, Mumbai",Mission Nephro-Uro Pvt Ltd
19.1725542,72.942537,"A-7, 1St Floor, Alps Heights, Dr. R.P.Road,Opposite396, Bus Stop, Near Railway Station, Mulund ( West )",Nav Drishti Netralaya
19.2040597,72.9691583,"206, Jai Commercial Complex, At The Junction Of M. G. Road And S. L. Road, Opposite Hotel Gurukrupa, Mulund (West)",Netra Jyot Eye Care Centre
19.1793036,72.9563451,"104, Patils Heritage, Sarojini, Naidu Road,Tambe Nagar, Mulund(W), Mumbai",Orthocare and Ria Nursing Home
19.1747331,72.9419373,"A - 11,Apurva Apartment,Above Cosmos Bank, L.B.S.Marg,Mulund (West)",Padmashree Nursing Home (Mulund)
19.1672312,72.9504364,"Shreeram Apt, 1St Floor, Jn Road, Mulund West, Mumbai",Pooja Nursing Home Pvt. Ltd.
19.1761159,72.9517295,"Yogeshwer Dham, 1St Floor, Above Andhra Bank M G Road, Nr.Panch Rasta Mulund (W)",Prasad Surgical and Children Nursing Home
19.1725542,72.942537,"1St Floor, Ambe Maiya Apts, R P Road, Next To Gyan Sarita School Mulund(W) Mumbai",Prasanna Aarogya Health Care
19.1725542,72.942537,Jalaram Ashish (B And C) 1 St Floor Devidal Road Mulund (W),Raj Hospital Mumbai
19.1734608,72.9535574,"Navin Jyot Building, R.R.T.Road, Mulund (West)",Rpm Aarogya Hospital Private Limited (Chetna Critical Care Unit and Spt Hosp)
19.1725542,72.942537,"Jamuna Sadan, 1St Floor, M. G. Road, Near Paanch Rasta, Above Jairam Oil Depo, Mulund (W), Mumbai",Saarthi Health Care
19.1725542,72.942537,"Gr Floor,Vikas Apts Near Kalpol Bank, N S Road Mulund (W) Mumbai",Sanjay Eye Clinic
19.1725542,72.942537,"Jamuna Sadan,1St. Floor M.G.Road Mulund West",Sarthi Health Care
19.1721433,72.9504824,"1St Floor, Kailash Darshan Dr Ambedkar Road , Mulund (W)",Shettys Endoscopic Surgical Center
19.0759837,72.8776559,"1St Flr, B Wing Hallmark Commercial Complex Vasant Oscar Layout Near Duncan Co, Mulud Mumbai",Shivaani Mother and Child Care Hospital
19.1725542,72.942537,"Opposite Mirani Nagar, 1St Floor, Junction Of Ganesh Gawde Road & Valji Ladha Rad, Mulund (W)",Shraddha Polyclinic and Nursing Home-Mulund-Mumbai
19.1557098,72.9524625,B. P. S. Plaza 1St Floor Near Mulund Bus Depot Devi Dayal Road Mulund (West),Shree Ram Eye Care Centre
19.1641019,72.9453184,Sarvodaya Parshwanath Nagar Mulund W Mumbai,Shree Sai Maternity and Surgical Nursing Home
19.1725542,72.942537,"104, Aroto House, Saidham P K Road, Mulund (W), Mumbai",Surya Eye Institute and Research Centre Pvt Ltd
19.0351003,72.8591851,"Panchsheel Building., M.G.Road,",Swastika Nursing Home
19.1725542,72.942537,"Rashman Apartments, S.L Road Mulund ( West ) , Mumbai",Upasani Maternity and Surgical Nursing Home
19.180878,72.944899,"A-4/2, 24, Veena Nagar, Lbs Marg, Mulund (W), Mumbai,",Veena Nagar Health Care Center and Hospital
19.1444557,72.9169635,"Veena Nagar Phase Ii, Near Swapna Nagari Tulsi Pipe Line Road, Mulund(W) Mumbai",Vertex Hospital
19.1565109,72.9637728,"Maruti Darshan, C Wing, 2Nd Floor, Mulund East, Mumbai",Aaditya Netralaya
19.1565109,72.9637728,"Chandraganga Apartments, V.B.Phadke Marg, Near Subway,Mulund (East), Mumbai",Chandraganga Hospital - Mulund
19.171775,72.9622211,"Ground Floor, Saurabh V.B. Phadke Rd, Gavanpada, Mulund (E), Mumbai,",Dr. Sabnis Maternity and Nursing Home
19.1695051,72.9596346,"101 Maa Durgamata, Hanuman Chowk, Navghar Road, Mulund East, Mumbai",Gomathi Eye Centre
19.1735888,72.9566508,"Bunglow 10, Mhada Clolony, Mulund Ease Mumbai",International Institute Of Sleep Sciences
19.1695809,72.9579077,"102-B, Varadalaxmi, Near Jay Ganesh Cinema, Gokhale Road, Mulund East, Mumbai",Mahatme  Eye Hospital
19.1702704,72.958854,Gayatri Building 1St Floor Hanuman Chowk L T Road Mulund(E) Mumbai,Maher Maternity and Nursing Home
19.1695809,72.9579077,"1St Floor, Girnar Building, Next To Dominos Pizza, Hanuman Chowk, Gokhale Road, Mulund(East)",Maruti Nursing Home
19.1565109,72.9637728,"Shanti Sadan Gv Scheme Road, 90 Ft Road Mulund (E) Mumbai",Mulund Nursing Home
19.1565109,72.9637728,"1St Flr Sitamai Apartmets Hanuman Chowk L.T. Road, Mulund (East)",Omkar Surgical and Maternity Home
19.1565109,72.9637728,"Vidhataapartments, Groundfloor, Mulund(E)",Saidhanhospital Iccu and Eye Care
19.1714081,72.9578599,"Shreenath Plaza, L. T. Marg, Mulund East, Mumbai,",Shushrusha Hospital and Icu
19.1747331,72.9419373,"Mulund Colony, Opposite Chhedda Petrol Pump, Off L. B. S. Road, Mulund (West)",Aastha Health Care - Mumbai
19.1711783,72.933681,"Buiding No. E/5, Highland Park Guru Gobind Singh Road , Jai Shastri Nagar , Mulund Colony , Mulund ( West )",Ashirwad Maternity and Nursing Home
19.1725542,72.942537,"E-5/03, Highland, Park, Jaishuskinagar, Mulundcolony, Mulund(W)",Sai Siddhi Hospital
19.1176258,72.9327686,"139/2447, Group Vii, Tagore Nagar, Vikhroli (E), Mumbai",Atul - Lok Hospital
19.0966611,72.9239095,"Pirojshanagar, Vikhroli(E), Mumbai",Godrej Memorial Hospital
19.1167435,72.937045,"Sai-Prasad Shopping Centre, Kannamwar Nagar, Vikhroli",Jan-Seva Charitable Trust`S Sai-Krupa General Hospital
19.091182,72.9208636,"210/3042, Near Sangali Sahakari Bank, Tagore Nagar No.1, Vikhroli(E), Mumbai",Laxmi Health Care Center and Iccu
19.0759837,72.8776559,"237/3258, Tagore Nagar, Opp: Muncipal Market, Vikroli - East Mumbai",Modi General Hospital And Iccu
19.091182,72.9208636,"283/3633, Tagore Nagar, Group 2, 90 Feet Road, Near Taxi Stand, Vikhroli (East), Mumbai,",Ruby Medical Centre
19.091182,72.9208636,"254/3383, Tagore Nagar, Ganesh Mandir Road, Vikhroli (E), Mumbai",Shakuntala Nursing Home
19.1132913,72.9306159,"Laxmi Estate, Opposite Khamkar Masala Station Road, Hazare Marg , Vikhroli (E) Hazare Marg , Vikhroli (E)",Shrinathji Hospital
19.091182,72.9208636,"No. 199/2952, Group No. 08/B,Opposite Old Tagore Nagar Post Office,Tagore Nagar,Vikhroli East,",Yashwant Hospital
19.07907,72.907976,"Jagruti Co-Op Hsg Near Maratha Mandir Co-Op Bank,Bhatwadi Ghatkopar Mumbai",Abhishek Nursing Home
19.0908063,72.9076669,"Ground Floor, Khanna Apartment, Link Road Asalpha Ghatkopar (West)",Sagar Nursing Home and Icu
19.0908063,72.9076669,"101-102-103, Sai Darshan Co-Opp Soc Asaifa, Bhattwadi Ghatkopar - West Mumbai",Vivek Maternity And Nursing Home
19.0908063,72.9076669,"B-Shrenik Nagar Amrut Nagar, Behind Ghatkopar Industrial Estate, Ghatkopar (W)",Adarsh General and Maternity Nursing Home- Ghatkopar
19.0908063,72.9076669,Ghatkopar(W),Advanced Ent Center
19.0908063,72.9076669,"207, Jyoti Chambers, Khot Lane, Above New Bata Showroom,Ghatkopar(W), Mumbai",Amar Jyot Eye Care Centre
19.0898792,72.908696,"104, Prabhu Krupa, Next To Radha-Krishna Hotel, L.B.S. Marg, Ghatkopar (W) Mumbai",Dalal Hospital
19.0908063,72.9076669,Ghatkopar(W),Divya Rekha Eye Hospital
19.0908063,72.9076669,"Shiva Plaza, Lbs Road, Opp Ghatkopar Tel Exchange, Ghatkopar (W) Mumbai",Dr Sonagra Medical And Surgical Centre
19.0908063,72.9076669,"Chandrodaya, Jivdaya Lane, L.B.S. Road, Between Ghatkopar Telephone Exchange & Sorvodaya Hospital Ghatkopar (W)",Dr Sules Vaibhav Polyclinic and Siddharth Nursing Home
19.0898504,72.9013911,"Avantika Apt., New Maneklal Estate, Ghatkopar (W)",Dr. Bhanushalis Nursingh Home
19.0908063,72.9076669,"B - 6 / 7 Ist Floor, Dharmodaya, Jeevdaya Lane, Ghatkopar (West)",Dr. Savlas Polyclinic And Nursing Home - Mumbai
19.0908063,72.9076669,"Ghatkopar,West",Dr. Vinod B Joshi Maternity Nursing Home
19.0908063,72.9076669,"B/6-7, 1St Floor Dharmodya Building Jeevdaya Lane Ghatkopar (W)",Fracture Care Hospital and Dignostic Center
19.0890786,72.9075341,"301-302/B, Bhaveshwar Plaza, Near Shreyas Cinema, Lbs Marg, Ghatkopar East",Furia's Eye Clinic
19.0294825,72.8560871,"Shradhanand Road, Ghatkopar (W), Mumbai",H. J. Doshi Ghatkopar Hindu Sabha Hospital
19.0860468,72.9080866,"Shradhanand Rd, Ghatkopar Mumbai",Harilal Jechand Doshi Ghotkopar Hindu Sabha Hospit
19.1445583,72.9373038,"Opposite Ghatkopar Rly. Station, Mumbai",Jeevan Jyot Hospital
19.0908063,72.9076669,"No. A/102, Chandrodaya Bldg,Jivdaya Lane,Between Sarvodaya Hospital & Telephone Exchange,Ghatkopar (W),",Jeevandeep Children Hospital
19.07907,72.907976,"Jivdaya Lane, Dharmodaya B Wing, 1St Floor, Ghatkopar (W) Mumbai-86",Jivdaya Hospital
19.0898792,72.908696,"2A/2B, Dhanwantari Bldg., Opposite Abhiyudaya Bank, Jeevdaya Lane, Off L.B.S Marg Ghatkopar ( West ) ,Mumbai",Kedia Nursing Home
19.0886373,72.9080266,"B-1,Anand Bhuvan,Hira Chand Desai Rd, Ghatkopar (West), Mumbai,",Matangi Nursing Home
19.0879271,72.90482,"B103-104, Lal Bahadur Chs, Opposite Sarvodaya Hospital, L B S Road Ghatkopar",Medico Surgical Clinic And Hospital
19.0908063,72.9076669,"302/303, Trimurti Arcade, 3Rd Flr, L.B.S. Road, Near Sarvodaya Hospital, Ghatkopar (W)",Navnirman Maternity And Surgical Hospital
19.0898792,72.908696,"203- A, 205, Trimurti Arcade, Near Sarvodya Hospital, L.B.S.Marg, Ghatkopar(W), Mumbai",Noble Hospital
19.0898792,72.908696,"A1, Harekrishna Building,First Floor,Near Telephone Exchange,L.B.S. Marg,Ghatkopar(West)",Nulife Hospital
19.0898792,72.908696,"Ward No 29/30, Sarvodaya Hospita, L B S Marg,Ghatkopar West, Mumbai",Psychiatric Clinic and Rehabiliation Centre
19.1029426,72.9117206,"A-1,2 Aarti, Amrut Nagar, Ghatkopar (W), Mumbai,",Pushpak Maternity and Nursing Home
19.0864675,72.9041042,"Gr. Flr, Prem Ashish, Opposite Param Keshav Baug, Navroji Lane, Ghatkopar (W)",Sanghavi Eye Clinic
19.0868475,72.9079402,"Rangwala Appt, 1St Flr, Mahatma Gandhi Rd, Opp Bank Of India, Ghatkopar W)",Sanjeevani Nursing Home
19.0898792,72.908696,"A Wing,Bhaveshwar Plaza Lbs Marg Ghatkopar - West Mumbai",Sapna Health Care Centre Pvt Ltd
19.0879271,72.90482,"C-403 & 404, 4Th Floor, Bhaveshwar Plaza,L.B.S.Marg,Ghatkopar.",Sarita Eye Clinic
19.0898792,72.908696,Siddhi Sai Co Op Hsg Soc Gr.Flr. Damodar Park Next To Shreyas Cinema L B S Marg Ghatkopar(W) Mumbai,Shakunntala Maternity and Surgical Home
19.0898792,72.908696,"Siddhi Sai Co-Op Hsg Soc, Gr Flr, Damodar Park, Next To Shreyas Cinema. L B S Marg, Ghatkopar (W)",Shankutala Maternity and Surgical Home
19.0908063,72.9076669,"Prabhu Krupa,103, L.B.S. Marg, Sarvodaya Hospital, Ghatkopar(W), Mumbai,",Shanti Nursing Home
19.0932331,72.9136926,"A/101,Chandradaya Bldg,Above Saibaba Temple,R.B. Kadam Marg, Lbs Road,Ghatkopar(W)",Shradha Heart Hospital
19.0908063,72.9076669,"40, Shah Veni Bhavan, Jagdushanagar, Ghatkopar (W), Mumbai,",Shree Nagher Samaj Sanchalit Hospital
19.0908063,72.9076669,"401, Rajshree Plaza, L.B.S. Marg, Opposite Shreyas Theatre, Ghatkopar(West), Mumbai",Suyog Urology Centre
19.0898792,72.908696,"Trimurti Arcade, Near Sarvodaya Hospital, L.B.S. Marg, Ghatkopar (W),Mumbai",Thakur Eye Clinic - Ghatkopar
19.0880594,72.905286,"Chandrodaya, Jivdaya Lane, L.B.S. Marg, Ghatkopar (W), Mumbai",Vaibhav Polyclinic and Siddharth Nursing Home
19.010738,72.832083,"3Rd Floor, M G Rd, Near Bank Of India, Ghatkopar West, Mumbai",Vatsalya Maternity and Surgical Nursing Home
19.0908063,72.9076669,"(Previously Known As The Metropolitan Heart Institute And Research Centre) Trimurti Arcade, L B S Marg, Near Sarvoday Hospital, Ghatkopar, (West), Mumbai",Zynova Heartcare Pvt. Ltd. / The Metropolitan Heart Institute And Research Centre
19.0516874,72.9194798,Plot No 120 Saikunj Station Road Opp Ankur Theatre Govandi E Mumbai,Kallash Jeevan Hospital
19.0327996,72.8963568,"Ujagar Prints, Sunder Naug, Opposite Deonar Bus Depot, Chembur, Chembur",Nova Medical Centres Private Limited
19.2539332,72.8672448,"A1, A2, A3, Ranjan Ritika S V Road Next To Dahisar Polic Station Dahisar (E) Mumbai",Shraddha Hospital
19.0327996,72.8963568,Chembur,Disha Psychiatric Clinic
19.0327996,72.8963568,4 Tapasya 1St Floor Opp Shoppers Stop Above Icic Bank G M Road Chembur Mumbai,Dr Indumati Gopinathan Computerised Laboratory
19.0759837,72.8776559,"409, Om Kemp Corner",Kapoor Eye Center
19.1108713,72.9324731,"2/252/3369, Tagore Nagar, Vikhroli, Mumbai",Priya Maternity Home
19.0327996,72.8963568,"37, Dhanlaxmi Apartments,Pestom Sagar Road No.2,Amar Mahal,Chembur",Rane Hospital
19.0327996,72.8963568,Chembur,Rushi Nursing Home
19.0609237,72.9053059,"Gaikwadnagar, P.Y.Thorat Marg, Chembur, Mumbai",Shramik Nursing Home
19.2268919,72.8444188,"Cts-137, Nest To Chogles Hanuman Temple, Ram Mandir Road Babhai Borivali (W)",Bhargav Medical Centre
19.2486286,72.8500441,"Kaustabh, Holy Cross Road, I C Colony, Borivali West, Mumbai",Dr. Abhijit Mahadeo Valanju
19.2380341,72.8452546,"E- 18/001A, Yogi Nagar, Eksar Road, Borivali(W), Mumbai",Rajendra Maternity and Surgical Nursing Home
19.231169,72.8387275,"A-104, Shivdorshan, Satyanagar, Borivali (West)",Aastha Eye Clinic
19.222312,72.8534365,"S.V Road Barivali(W),Mumbai",Anand Medical Centre
19.1314413,72.8342384,Sejal 1St Floor Link Extension Road Off. Veera Desai Road Andheri (West),Belle-Vue General Nursing Home
19.235267,72.8607045,"Ganesh Nivas, 2Nd Floor, Pai Nagar, Borivali (E), Mumbai",Bhagat Nursing Home
19.0759837,72.8776559,"A/001,Swapnalok Apt. Natakwala Lane, Off S.V. Road, Behind Sunder Super Market, Borivli (West), Mumbai",Dhanashri Nursing Home and Iccu
19.2375183,72.8548501,"A/6,Shroff Apartment, Sodawala Lane Off., S.V.P.Road, Borivali (West), Mumbai",Dr. Alok Shahs Iccu and Nursing Home
19.2505412,72.8506775,"Holy Cross Road, I C Colony, Boriwali(W)","Kaustubh Icu, Maternity Nursing Home"
19.0759837,72.8776559,Vashi,L H Fortis
19.2187105,72.8522215,"109-B, Lancelot Building, S V Road Borivali(W) Mumbai",Lancelot Dialysis Unit
19.2375183,72.8548501,"103,104,Lobo Mansion, OppositeDigamber Jain Temple, S.V.P.Road, Borivali, Mumbai",Nanda Nursing Home-Borivli
19.0759837,72.8776559,"2Nd Flr, Arunoday Shopping Centre, Next To Ajanta Theater Market Lane Borvili Mumbai",Neoplus Criticare Private Ltd.
19.2213018,72.8399394,"C-01, Parasmani, Chikuwadi, Shimpoli, Borivali (W) Mumbai-",Niramay Mother-Care Centre (Maternity and Surgical)
19.0759837,72.8776559,"Opposite Dr.S.S.Panya Chowk, Sodawala Lane, Borivli (W), Mumbai",Pandya Surgical and Maternity Hospital
19.226821,72.8549865,"Mangal Kunj 1St Floor, S.V. Road Borivli (W) Mumbai",Patel Nursing Home
19.2301995,72.8404511,"L T Road, Borivli (W)",Raj Jyoti Hospital
19.2449206,72.8478044,"103, 1St, Floor, Ruby C H S Goral 2, Borivali",Renuka Children Clinic and Medicare Centre
19.0759837,72.8776559,"C-2/201, Anjan Apartments, S. V. Road, Shimpoli Road Junction. Borivli (W), Mumbai",Rhushabh Nursing Home
19.2290453,72.8514375,"Nanddham, L T Rd, Borivli (W) Mumbai",Rose Petal Nursing Home
19.2172084,72.848035,"101/A, Panchratna, Malji Nagar, Saibaba Mandir Road, Borivali (W), Mumbai",Sanghvi Maternity and Surgical Hospital
19.2465825,72.8502157,"1, Sakshat, Opposite Gokhale School, Shimpoli Cross Road No.2, Borivali (W),",Seth Ent and Eye Clinic
19.219868,72.8524778,"4, F Prem Nagar, Off Svp Road, Borivali West",Shah Surgical And Maternity Nursing Home
19.223019,72.844611,"Padma Nagar, Chiku Wadi, Shimpoli Village, Borivali (West)",Shivani Medical Centre
19.2262703,72.8519442,A/1-4 Marble Arch 51 T P S Road Off Factory Lane Borivali (W) Mumbai,Shree Borivli Gujarati Seva Mandal
19.0759837,72.8776559,"B/8,Sai Astha, Muljee Nagar Shopping Centre, S.V.Road, Borivli(W),Mumbai",Vaibhav Eye Clinic and Contact Lens Centre-Borivli
19.2187105,72.8522215,"C-212,Lancelot, S.V.Road, Borivali (W), Mumbai",Vasudhan Cosmetic Plastic Surgery Centre
19.2287365,72.8475542,301 Emperor Babhai Naka L T Road Borivali West Mumbai,Vinit Eye Clinic Retina And Laser Centre
19.1542933,72.8381842,"1St Floor, Gopal Sadan, Off Western Express Highway, Near Pump House Bridge, Andheri (E), Mumbai",Aditya Nursing Home
19.1370311,72.8700524,"1. Poonam Darshan A, Poonam Nagar, Andheri (East), Mumbai",Dr Rays Clinic
19.1229678,72.8641387,"Manas, Plot No.19,Sher-E-Punjab Socieyt, Mahakali Caves Road, Andheri (E), Mumbai",Dr.Sakhalkars Maternity and Nursing Home - Andheri
19.1229678,72.8641387,"Mahakali Road, Andheri (East)",Holy Spirit Hospital - Mumbai
19.1278936,72.8623075,"183,Kalpana, Sher-E-Punjab Society, Mahakali Road,Andheri (E), Mumbai",Indu Maternity and Surgical Nursing Home - Andheri
19.1185922,72.872193,"Plot No.113 Midc 15Th Street, Andheri(East)",Speciality Ranbaxy Ltd
19.1154908,72.8726952,"A-Nirman Vihar, Rajmata Jijabai Road, Near Pump House, Andheri (E)",Sunita Hospital
19.1229678,72.8641387,"B6/7,Bilquis Apt. - Iii,Mayrose Chs,Mahakali Caves Road,Andheri (East),Mumbai",Uma Maternity Nursing Home
19.1963422,72.8105333,"Jaydeep Apartment, New Malwani Fire Brigade, Marve Road Malad (W), Mumbai",Dr. Bahls Surgical Maternity and Polyclinic Nursing
19.109099,72.8557189,"Room No 1 And 2 Sahar Tower, Parsiwada,",Shree Ramnath Eye Care
19.1886713,72.8573826,"49, Daftary Road, Malad (E), Mumbai",Agrawal Clinic
19.1154908,72.8726952,Andheri(E),Anand Childrens Nursing Home
19.1808735,72.8574558,"502, Raj Chambers, Manchhubhai Road, Off Daftary Road, Near Station, Malad (East), Mumbai",Devangi Hospital
19.1834374,72.8533692,"1St Floor, Ganga Jamuna Bldg., 16 Rani Sati Marg, Malad(E), Mumbai",Krishna Eye Care Centre
19.1825133,72.8565805,4-B Moti Baug Apartment Quarry Road (Rani Sati Marg) Malad E Mumbai,Malad Clinical and Pathological Laboratory
19.1825133,72.8565805,"Ishwar Bhuvan, Pt.Solicitor Road, Off Rani Sati Marg, Malad (E), Mumbai",Sanjeevani Surgical and General Hospital
19.1903411,72.855971,"Vasant Vijay Mahal, Pushpa Park, Road No.2, Malad (E), Mumbai,",Shraddha Orthopedic and Surgical Hospital
19.1889023,72.8500318,"No. 186, Manchhubhai Road,Malad-East,",Suchak Hospital
19.0620527,72.8834355,Kurla(E),Clinic (Dr.Vaishnavi Patil)
19.1154908,72.8726952,Andheri (E),Sbf Health
19.113645,72.8697339,"D-2,Mota Nagar, Opposite Reliance Energy, Andheri Kurlard Andheri",Sushrut Nursing Home and Polyclinic
19.1154908,72.8726952,"Afro-View Compound Road, 2, Near Chruch, Pakadi Gr Floor, E- Wing, Sahar Village, Andheri E",V-Care Hospital.
19.1097712,72.8582672,"59, Harishchandra Apartment, Tarunbharat Society, Chakala, Andheri(E) Mumbai-",Veena Clinic
19.2018029,72.859212,"Pragnya Apartment, 1St Floor, Akurli Road, Kandivli,",Laxmi Clinic - Kandivli - (Mumbai)
19.1956904,72.8754354,"1St Floor, Green Gagan Bldg, Mhada Layout,Plot No-14,Lokhandwala Township,Akurli Road,Kandivali(East)",Medha Maternity and Nursing Home - Kandivali (E) Mumbai
19.2064722,72.8648413,"11-12/A, Tirupati Tower, Thakur Complex, Kandivali (East), Mumbai,",New Life Nursing Home
19.2594417,72.8635548,"3/4/5 A, Mangalam Apts, Thakur Complex, Kandivali (E)",Nupur Nursing Home - Kandivli
19.2114533,72.8737217,"C-12&13, E-2, Highway Park, Thakur Complex, Near Brijwasi Sweets, Kandivali(E) Mumbai","Omm Sai Nursing Home - Kandivali, Mumbai"
19.2114533,72.8737217,"Kandivali(East), Mumbai",Paramount Ganpati Health Care - Kandivali
19.2017881,72.856749,"A-101, Nagvekar Apartment, Akurli Road, Kandivali (E), Mumbai,",Saibaba Maternity and Nursing Home
19.2014495,72.8590491,"Shri Mira Co-Op Housing Societuy, Ankurli Road, Kandivali (E), Mumbai,",Sanchaiti Hospital
19.2009337,72.8692653,"No. 103 / B, Raj Tower, Lokhandwala Complex, Next To Alika Nagar, Akruli Road, Kandivali(E)",Shreeji Hospital (Kandivli)
19.2139911,72.8655789,"Shop No-1/2, Nirav Opp Karnataka Bank, Asha Nagar Kandivali(E) Mumbai",Vikas Diagnostic Centre
19.0759837,72.8776559,"139, Markez View Bldg, Near 24 Karat Talkies, Opp Excel Industries, S V Road, Jogeshwari (W0, Mumbai",Dr Shah Piles Clinic
19.1405116,72.8421555,"Link Road, Behram Baug, OppositeM.G.High School, Jogeshwari(W), Mumbai",Linkway Nursing Home and Polyclinic
19.1405116,72.8421555,"Gokul Apt. Kevanipada, Next To Farooq High School, S. V Road Jogeshwari (W)",Mother Care Maternity And Surgical Nursing Home - Mumbai
19.1405116,72.8421555,"C-101, Sani Shopping Centre, Opposite Railway Station, Jogeshwari (West), Mumbai,",Pooja Nursing Home
19.1332655,72.84371,"Anmol Apartment, Gr. Floor, Sahakar Road, Jogeshwari (W), Mumbai,",Pratima Maternity and Surgical Nursing Home
19.1439388,72.8430671,"Hafizi House, S.V. Road, Oshiwara Jogeshwari(W), Mumbai,",Shivam Netram Eye Hospital
19.2375183,72.8548501,"B-101, Kaustubh Park,Beside Bhagwati, Hospital, S.V.P. Road,Borivali(West), Mumbai,",Ameya Orthopaedic Centre
19.2461644,72.8509056,"Grd Flr, Hare Krishna Apts, S. V .P. Rd, Opposite Bhagwati Hospital, Borivali West, Mumbai",Sohum Eyecare and Oculoplasty Centre
19.1629338,72.839241,"101-A,Kumud Nagar,Near Samrat Talkies, S.V.Road, Goregaon (West), Bombay",Dr. Bamis Fracture and Hand Clinic - Goregaon
19.1629338,72.839241,"Omyx Bldg 375, S V Road Next To Bses Office Goregaon - West Mumbai",Pooja Hospital
18.972711,72.804394,"60-A, Bhulabhai Desai Road, Breach Candy, Mumbai, Maharashtra.","Breach Candy Hospital, Mumbai"
18.9624555,72.8098026,"93/95, August Kranti Marg, August Kranti Maidan, Mumbai, Maharashtra.",Cumbala Hill Hospital and Heart Institute
19.06413,72.861656,"G/N Block, Opposite ICICI Tower, Bandra Kurla Complex, Bandra(E), Mumbai, Maharashtra.",Asian Heart Institute And Research Center
19.0515721,72.8346314,"A-791, Bandra Reclamation, Bandra(W), Mumbai, Maharashtra.",Lilavati Hospital and Research Center
19.0041141,72.8426707,"Dr.E Borges Road, Parel, Mumbai, Maharashtra.",Tata Memorial Hospital
18.9664679,72.8152953,"Chikalwadi, J Dadaji Road, Tardeo, Mumbai, Maharashtra.",Bhatia General Hospital
19.1154908,72.8726952,"Marol Maroshi Road, Next to Marol-Maroshi Bus Depot, Andheri-East, Mumbai, Maharashtra.",Seven Hills Hospital
18.941002,72.827324,"12, New Marine Lines, Marine Lines, Mumbai, Maharashtra.",Bombay Hospital And Medical Research Center
